cve_periodo,cve_institucion,cve_TEC,cve_dato,saldo
201603,040072,1,4,23226
201506,5,3,4,4435
201508,040014,3,4,1321
201608,040036,5,1,49826953586
201509,040021,4,0,1.01994E+11
201506,040036,3,4,202
201506,040014,1,3,54018
201603,5,5,4,111
201507,040014,5,0,3813867257
201601,040021,5,2,410451472
201607,040014,5,4,15
201604,040012,1,4,157771
201602,040021,2,0,6312589583
201610,040072,5,3,58
201603,040044,5,0,1738843331
201507,040012,2,2,1068344168
201510,040044,1,3,209
201509,040012,2,3,35714
201605,040002,1,4,11173
201502,040044,3,1,3025838564
201610,040036,1,2,236479873
201506,040014,4,0,1.60042E+11
201503,040002,2,4,30740
201510,5,5,4,119
201605,040036,5,3,400
201508,040072,5,2,1728691956
201608,040021,3,3,4807
201606,040021,1,2,420964474
201508,040036,2,4,2511
201601,040014,5,0,3465876766
201606,040044,3,1,3540311141
201606,040021,3,1,3182082139
201507,040021,1,4,18174
201612,040002,2,0,36193751812
201510,040002,1,4,10768
201611,040036,3,3,298
201609,040072,3,1,6710834649
201601,040072,3,2,428675618
201502,040021,4,2,9339735868
201505,040044,3,0,3170393036
201603,040036,2,4,2349
201503,040072,3,2,451130387
201501,040014,5,0,3990179478
201512,040072,5,3,65
201512,040012,4,3,222469
201606,040014,3,2,434225412
201511,5,2,0,1.75642E+11
201602,040012,3,1,12767792446
201502,040014,1,2,980709690
201501,040012,2,3,36363
201501,040021,3,0,3392564684
201602,040014,3,4,1335
201504,040036,4,0,1.11181E+11
201603,040014,3,4,1342
201509,040021,1,2,277246229
201601,040021,4,4,666
201603,040036,2,0,2583145823
201603,5,5,0,77932969715
201606,040036,2,4,2149
201607,040072,3,0,7501736774
201603,040044,5,2,3107003
201511,040036,5,3,364
201506,040002,2,0,26570175729
201506,040012,1,0,52890479057
201604,5,3,1,65989379461
201507,040044,3,4,237
201505,040044,4,4,539
201606,040012,5,4,12
201507,040002,4,2,118740885
201606,040072,2,2,1832361326
201605,040044,3,2,183034105
201504,040072,2,3,26339
201606,040036,4,4,424
201609,040014,3,4,1340
201602,040021,5,2,406611577
201605,040002,4,0,1.53747E+11
201609,040014,2,4,12941
201604,040012,4,3,198013
201612,040002,3,3,1490
201504,040021,3,2,218272731
201608,040044,3,1,3497052831
201606,040021,2,4,7457
201601,040072,2,2,2000401368
201501,040072,1,2,1025497505
201603,040014,5,0,3154748092
201601,5,1,3,406708
201505,040044,5,1,1695703293
201505,040012,2,1,22836720021
201512,040002,4,4,1279
201606,040072,4,2,3143435545
201608,040036,3,2,148792547
201604,040002,4,2,51347622
201510,040002,2,1,28406755983
201610,040002,1,0,11745856111
201610,040044,2,1,4045523934
201510,040014,5,0,3529648597
201610,040021,3,0,3174812330
201502,040044,2,3,480
201611,5,1,1,1.71309E+11
201507,5,1,1,1.38818E+11
201504,040036,3,2,229023980
201504,040012,2,3,36479
201505,040072,1,0,10979063218
201512,040072,5,1,7209965346
201602,5,2,1,1.71877E+11
201601,5,5,1,77971202521
201503,040036,1,0,1637810784
201612,5,3,2,2709911808
201505,040012,5,1,3138804068
201609,040021,4,4,912
201510,040012,1,1,55935368140
201511,040072,4,2,4396435735
201612,040014,1,1,44199627641
201607,040036,2,2,307740629
201504,040012,1,4,158531
201608,040012,4,0,2.92283E+11
201604,040014,2,4,12360
201607,040036,4,3,1574
201505,5,2,0,1.64649E+11
201610,040012,1,2,3709591962
201601,040044,2,2,573985456
201512,040002,2,3,40738
201611,040014,1,2,1026430952
201606,040021,5,2,401114833
201512,040012,2,3,36795
201512,040021,3,1,2918365804
201503,040014,3,1,10645918483
201506,040044,2,0,3958452486
201505,040021,3,1,3198664114
201507,040021,4,1,90472524779
201506,5,5,0,81515556184
201501,040002,5,0,566455520
201511,040044,1,3,208
201505,040044,2,0,3802786721
201611,040002,1,0,12052087258
201611,040014,5,0,3023573509
201512,040072,3,3,2522
201601,040044,5,0,1761837937
201508,040012,1,4,146530
201505,040072,2,0,27916135979
201608,040012,1,4,161233
201601,040014,1,3,55524
201507,040036,4,1,1.01584E+11
201503,040014,4,0,1.50033E+11
201504,040072,1,0,10974939442
201504,040021,4,1,89471128983
201605,040002,2,4,34518
201510,040014,3,3,3530
201505,5,4,0,1.08324E+12
201505,040014,3,2,372966461
201505,5,3,4,4426
201612,5,2,3,208723
201511,040036,5,0,43210440152
201607,040014,4,2,4913220685
201611,040021,1,1,4399751329
201510,040036,1,0,1585883277
201605,5,5,2,2159738210
201605,040044,5,4,3
201509,040072,1,0,10929769877
201512,040021,5,3,44
201503,040002,5,1,529887615
201609,040021,3,4,405
201605,040036,2,0,2463896856
201605,040014,3,3,3495
201506,040002,5,3,4
201511,040002,2,3,40808
201609,040044,1,3,378
201511,040044,1,2,50754598
201508,040036,3,4,187
201609,040036,1,2,249087842
201504,040002,1,2,74954956
201501,040044,5,4,5
201606,040072,2,1,25575282550
201506,5,2,3,192904
201510,040044,4,3,1031
201601,040044,5,4,4
201609,040072,5,3,57
201603,040044,3,0,3671156333
201510,040012,4,4,1867
201602,040044,4,0,70401231959
201603,040002,3,4,945
201507,040072,3,0,8398099687
201501,040012,2,2,975896405
201502,5,5,3,743
201510,040072,1,4,15007
201603,040002,1,0,10007514833
201607,040072,1,4,23507
201608,5,3,3,38795
201605,040044,3,4,232
201503,040072,3,4,1306
201504,040036,3,1,795856182
201511,040014,1,2,996706470
201510,040002,3,0,9056511045
201605,040014,1,4,40610
201512,040044,3,1,3414779267
201512,040002,4,0,1.62321E+11
201603,040012,2,0,26451727446
201512,5,4,3,367766
201501,040072,5,1,12589928917
201506,040036,5,3,362
201611,5,3,2,2861863913
201612,040002,1,2,162371540
201604,040072,2,2,1934529181
201503,040012,3,3,18047
201503,040044,3,3,320
201511,040036,3,4,165
201609,5,1,3,444541
201603,040021,1,0,4660359776
201606,040002,5,3,7
201508,040044,2,2,318615334
201507,040014,4,1,1.52284E+11
201606,040014,3,3,3489
201612,040044,4,1,83155096678
201608,5,5,1,83072413513
201509,040021,2,0,6310253032
201501,040044,5,0,1624018615
201512,040012,4,0,2.53844E+11
201610,040072,3,0,7411924752
201602,040014,4,3,9134
201503,040014,4,4,1473
201603,040072,3,3,2942
201501,040014,5,1,3676289338
201506,5,3,3,39513
201606,040072,3,0,7679745582
201507,5,5,4,129
201604,040036,1,0,2182237734
201604,040044,3,1,3451204906
201605,040014,5,0,2850248689
201601,040014,2,1,31559385783
201609,040014,5,1,2751595033
201604,040036,5,1,48727653903
201508,040012,4,4,1829
201610,040002,2,0,34264755777
201611,040021,4,3,85913
201606,040044,1,0,1762513700
201508,040021,4,1,92502712804
201606,040014,4,4,1608
201608,040014,1,0,43490789115
201508,040072,5,4,23
201612,040044,4,4,627
201502,040072,2,2,2662461401
201607,040072,3,2,460039529
201606,5,2,0,1.8569E+11
201503,040021,1,4,18985
201507,040036,1,1,1577079792
201509,040072,2,3,25437
201609,040014,2,1,34928805277
201504,040021,3,0,3254677188
201504,040072,4,2,4291239280
201609,040021,2,4,7275
201502,040014,3,2,386717756
201501,040012,1,1,47531081451
201511,5,4,1,1.1302E+12
201612,040014,2,0,37036315651
201612,040002,2,1,35759597706
201601,040036,1,3,3523
201609,040036,1,3,10872
201610,040036,5,1,47707162302
201611,5,5,0,85185917681
201601,5,2,2,7738669976
201510,040014,4,0,1.64605E+11
201512,040014,2,1,31545540956
201503,040002,2,1,25208913798
201609,040036,3,3,315
201607,040014,4,4,1620
201509,040036,3,1,788435216
201607,040002,1,0,11010064823
201602,040002,1,2,93956420
201507,040021,3,0,3337487524
201503,5,2,4,68357
201602,040036,3,2,148869293
201501,040002,2,3,38392
201509,040044,2,0,4251595668
201611,040012,1,4,162499
201603,040072,3,4,1378
201504,040072,4,0,1.11524E+11
201606,040021,3,2,196040462
201502,040036,3,4,218
201605,5,1,3,439134
201603,040072,5,2,1702740733
201601,040072,5,4,21
201612,040014,3,3,3294
201501,040021,2,0,6045128983
201610,5,2,2,7866040538
201603,040021,3,3,4755
201511,040072,5,0,8831623649
201506,040044,2,1,3706563157
201511,040012,4,0,2.51522E+11
201610,5,1,2,7483810178
201610,5,3,4,4437
201612,040014,4,3,9231
201511,040072,4,0,1.20441E+11
201611,040002,4,1,1.87748E+11
201507,5,3,0,68947318754
201608,040072,5,4,18
201510,040002,3,3,1753
201503,040021,2,2,410656036
201609,040072,1,0,12941784056
201505,040021,5,0,5147342731
201606,040002,3,1,8545871203
201509,040002,2,3,40102
201604,040002,3,2,33069815
201603,040012,3,2,516980747
201507,040021,4,3,104246
201603,5,5,3,729
201601,040072,4,0,1.29182E+11
201510,040044,5,4,4
201508,040021,1,3,53285
201507,040012,3,0,13738753921
201501,040014,1,4,40299
201601,040036,3,2,148536560
201510,040036,2,4,2328
201610,040036,1,4,9207
201609,040002,4,3,3823
201610,040021,4,4,905
201611,040012,2,1,27789161058
201602,040002,3,4,955
201606,040012,2,3,36920
201609,040021,5,2,398417317
201503,040044,1,0,1352482639
201505,040021,4,3,97265
201610,5,3,0,68843641622
201506,040012,4,0,2.29006E+11
201502,040044,4,3,929
201509,5,4,0,1.14482E+12
201501,040021,1,4,19564
201611,040002,1,1,11888170844
201607,040072,5,1,6517235193
201509,040014,4,1,1.63459E+11
201604,040021,4,2,7859670948
201601,040002,2,2,394191982
201609,040021,3,1,3052468319
201506,040036,5,2,725545
201610,040036,1,0,1686519411
201606,5,5,1,80851616008
201503,040021,4,4,649
201608,040002,1,3,13830
201505,040021,2,3,27079
201509,040044,1,3,218
201611,5,3,0,68585429970
201605,040002,2,2,385161144
201503,040002,2,2,369646704
201510,040014,1,4,40273
201504,5,2,4,68407
201503,040036,5,3,354
201510,040044,1,2,50754598
201512,5,3,3,40077
201601,040044,1,1,1552281692
201612,040021,3,4,392
201604,5,1,2,6697276383
201509,040021,5,4,13
201504,040021,4,4,640
201509,040072,3,2,403168130
201507,040036,3,3,540
201505,040021,4,0,99387969266
201504,040014,5,3,125
201610,040036,5,4,19
201509,040021,4,4,665
201610,040044,5,3,7
201612,040012,5,0,5200903257
201611,040072,4,0,1.43634E+11
201612,040014,3,0,11240244966
201511,040002,1,1,9338211703
201601,040014,2,4,12288
201509,040012,2,0,24974442313
201606,5,4,1,1.25495E+12
201504,040014,3,0,10701488954
201612,040044,1,0,1981181472
201503,040014,5,2,313890140
201510,040014,5,3,113
201606,040012,1,1,62356741103
201601,040044,3,4,220
201604,040002,3,1,8417114478
201609,040012,1,3,223255
201502,040021,5,0,5382147771
201508,5,1,2,5857093742
201602,5,1,1,1.54725E+11
201606,040012,5,3,36
201512,040014,3,2,398524166
201506,5,4,4,4979
201501,040044,4,3,920
201611,040036,2,2,286406951
201607,040021,2,1,6055036600
201610,040002,4,2,109645323
201503,040036,5,1,34472187264
201509,040072,2,1,25007947730
201501,040002,1,4,10211
201604,040002,1,2,126390681
201605,040036,4,0,1.0391E+11
201505,040036,3,0,1012428771
201512,5,1,3,407510
201503,040036,2,2,352674574
201609,040036,1,0,1735654006
201504,040036,1,1,1472759100
201602,040012,2,2,1195749658
201608,040002,5,0,1273113465
201603,5,4,4,5635
201610,040002,5,4,1
201503,040012,3,2,571337901
201506,040002,3,1,8782274217
201607,040036,1,1,1614070713
201502,040072,4,3,3843
201601,040012,4,1,2.66942E+11
201606,040044,1,4,205
201602,040044,2,0,4189269396
201606,5,5,3,703
201602,040036,5,0,43774926417
201610,040044,3,1,3526103131
201601,040014,4,1,1.75105E+11
201607,040072,4,1,1.34248E+11
201502,040012,1,4,155560
201511,040012,1,2,2629400948
201509,040021,1,3,53233
201507,040021,4,2,9670338971
201504,040072,1,4,14473
201610,040072,2,4,19726
201612,5,1,3,439873
201606,040072,1,1,11496860689
201504,040012,3,0,13072732345
201505,040021,3,2,225121049
201508,040036,2,3,3615
201612,040044,4,0,84533374284
201503,040072,5,2,1729716374
201602,040044,1,1,1622586385
201602,040044,5,2,6207003
201607,040036,1,4,10249
201603,040014,1,3,55628
201512,040044,4,4,587
201602,5,4,3,346135
201603,040072,4,4,1194
201609,040014,5,4,14
201510,040021,2,2,462797497
201508,040014,1,0,40688656499
201604,040002,2,0,30632494852
201509,040036,2,4,2425
201608,040002,4,1,1.69139E+11
201509,5,2,0,1.70993E+11
201601,040014,5,1,3411223822
201604,040014,3,1,11470374082
201611,040036,4,1,1.29755E+11
201504,040021,3,4,396
201610,040072,3,4,1409
201506,040012,1,4,137960
201509,040044,5,3,6
201512,040044,1,1,1496771412
201602,040021,3,0,3195679659
201511,5,3,4,4303
201610,040044,1,3,488
201507,040036,4,2,2907640386
201502,040044,3,2,47929458
201509,040002,4,0,1.53755E+11
201606,040021,3,4,412
201608,040072,4,0,1.32577E+11
201506,040012,4,3,208781
201504,040021,1,1,4400159893
201606,040072,5,4,19
201605,040044,4,4,603
201611,040072,4,4,1366
201611,5,1,2,7607896433
201607,040002,1,1,10851416030
201508,040012,3,3,17897
201507,040044,2,3,509
201502,040072,3,0,8878589676
201508,040036,5,3,360
201601,040021,3,1,2859505645
201608,5,5,2,2148032365
201502,5,4,2,28604494926
201505,040002,3,4,1019
201606,040036,4,2,2808021821
201604,040036,3,3,388
201501,040014,1,2,1043792657
201510,040036,4,0,96579333854
201609,040012,1,4,160400
201609,040012,1,2,3707048686
201610,040044,2,2,536318382
201508,5,4,0,1.10521E+12
201609,040044,4,1,79083284824
201506,040036,2,3,3886
201609,040021,3,2,249313953
201511,040036,1,0,1484407250
201502,040044,3,4,216
201610,040021,1,4,16345
201504,040014,4,3,8862
201502,040012,2,4,13988
201610,040044,3,2,183667832
201510,040036,5,3,359
201605,040012,2,2,1314721606
201604,040072,5,4,21
201512,040012,3,3,19106
201512,040044,2,3,524
201602,040072,3,0,7838745676
201502,040021,2,1,5719837970
201603,040036,4,0,1.07881E+11
201603,040021,4,2,9428458170
201505,040021,1,3,54869
201505,040036,3,4,202
201612,040021,5,0,1930724990
201609,040072,2,1,26459198165
201605,5,5,1,81096573084
201609,040012,2,2,1352688829
201501,040014,5,4,20
201511,040021,1,3,52190
201512,040012,3,0,13131420969
201502,040021,3,2,273448835
201608,040012,4,4,1962
201608,5,2,3,208090
201502,040014,5,4,20
201512,040002,1,4,10893
201602,040021,3,1,2912698842
201608,040012,3,0,12422161254
201508,040021,4,2,9756840937
201605,5,4,2,23972903971
201603,040036,5,3,397
201506,040012,5,4,14
201611,040072,5,1,6411616205
201512,040044,2,4,408
201602,040072,5,3,68
201503,040044,2,3,488
201601,040072,2,4,15865
201603,040021,1,4,17640
201512,040044,5,0,1709648167
201511,040044,5,1,1659638074
201506,040014,4,1,1.53993E+11
201602,040072,1,3,30325
201511,5,4,3,358206
201508,040036,1,0,1769945206
201509,040012,5,3,38
201610,040012,3,3,18969
201610,040021,5,4,9
201504,040012,2,1,22263072219
201604,040072,3,4,1413
201503,5,1,3,418756
201505,040014,1,0,39208945070
201507,040072,3,4,1257
201501,040012,1,3,208825
201611,040014,4,2,2941738056
201504,040014,2,2,868589830
201605,040021,2,4,7412
201603,040036,3,1,731590780
201508,040021,5,3,59
201503,040044,3,1,2776939819
201509,040014,1,0,42003565060
201505,5,4,2,30053597463
201606,040012,2,4,15165
201605,040036,1,1,1748235639
201502,040002,5,4,4
201503,040014,5,3,123
201612,040012,3,2,582996740
201512,040072,1,0,11304955456
201511,040021,4,4,669
201602,040002,3,1,9004493299
201506,040012,3,2,555992261
201602,040021,3,2,282980817
201606,040072,4,4,1342
201601,040012,2,2,1089504409
201601,040002,4,1,1.66681E+11
201510,040044,3,1,3096072743
201509,040014,3,2,410760745
201609,040012,2,4,15571
201507,5,1,3,392657
201602,040002,2,3,41300
201509,040014,3,3,3464
201608,040002,1,1,11162343612
201502,5,5,4,134
201608,040014,2,2,887570763
201510,040002,5,3,3
201602,040002,2,0,29959897759
201602,040021,2,3,25712
201505,5,1,2,5689656886
201611,040072,2,3,33126
201604,040002,4,0,1.47279E+11
201608,040014,4,0,2.03801E+11
201604,040014,5,1,2981763984
201502,5,4,4,4930
201506,040072,4,1,1.07984E+11
201508,040072,5,0,8329907062
201509,040002,5,1,400910547
201503,040036,3,3,558
201607,040012,2,1,25354470879
201604,040072,1,2,812370907
201506,5,1,0,1.42139E+11
201511,040012,1,0,59438097013
201603,040012,4,1,2.66584E+11
201606,040036,1,3,12253
201608,040072,3,0,7268656686
201604,5,4,3,334753
201508,040014,1,2,928185867
201612,040002,1,3,13910
201512,040002,1,1,9612519947
201607,5,4,1,1.29455E+12
201509,040014,5,0,3513997525
201612,040014,2,1,36273667306
201505,040002,4,2,283147818
201502,040044,1,4,167
201611,040044,5,1,1800899645
201601,040021,4,3,92486
201601,040021,2,4,6990
201612,040036,4,1,1.26627E+11
201502,040002,2,0,25140730258
201511,040036,4,2,2927198875
201604,040044,5,0,1741669499
201507,5,5,1,79493610843
201512,040036,4,3,1793
201511,040014,4,1,1.6423E+11
201501,040072,3,2,521328031
201511,5,1,2,6006998706
201509,040012,5,4,13
201511,040036,1,2,200846226
201501,040002,4,0,1.3181E+11
201610,040072,2,2,1646371057
201602,040036,2,0,2546324667
201506,040044,4,4,545
201608,040072,2,4,19332
201508,040021,1,4,18079
201504,040021,1,4,18693
201603,040002,4,4,1271
201604,040044,2,1,3784462668
201606,040036,3,4,142
201607,040036,5,2,319898
201502,040021,3,3,5986
201604,040036,2,4,2296
201501,5,5,4,137
201509,5,4,4,5061
201605,5,5,4,110
201605,040072,3,4,1423
201611,040044,1,3,570
201610,040036,3,1,730352219
201607,5,1,2,7353641109
201504,040072,3,0,8725489270
201503,5,3,3,40346
201606,5,5,0,83003102328
201610,040036,5,0,47707898519
201506,040002,2,2,407650079
201502,040021,4,0,1.06135E+11
201511,040002,4,4,1265
201502,040036,4,2,4261257825
201508,5,3,2,2889700766
201508,040012,2,2,1087015506
201606,040044,3,2,183020803
201503,5,5,3,744
201611,040014,3,2,379991106
201603,040072,3,2,409285474
201606,040002,2,4,35019
201602,040072,3,4,1396
201606,040012,2,1,25278074591
201501,040021,4,3,92750
201503,040002,1,1,7395543868
201603,040014,2,0,33263586861
201505,040036,2,0,2391219919
201510,040012,3,1,12753876970
201504,040036,5,1,40308880132
201604,040044,5,3,7
201503,040021,4,3,95724
201510,040014,4,1,1.59047E+11
201503,040014,2,1,28577341758
201509,5,4,3,349563
201605,040072,3,1,7259182069
201603,5,4,0,1.2086E+12
201611,040021,4,4,925
201603,040002,1,4,11042
201604,5,4,2,23723453378
201612,040014,1,2,952567557
201604,040012,2,0,26394018284
201603,040072,2,2,1965996408
201507,040021,2,0,6009748402
201607,040072,4,4,1352
201602,040002,5,4,3
201502,040012,3,1,13409044981
201612,5,2,0,2.02105E+11
201508,040072,3,4,1240
201507,040044,2,2,310262889
201609,040014,2,0,35859674221
201506,5,5,1,79511193233
201503,040021,5,0,5290655866
201601,040044,2,1,3516574906
201607,040014,5,3,82
201606,5,3,4,4408
201603,040072,3,1,7368076826
201605,040036,3,1,677862234
201608,040021,3,2,239134483
201504,040036,3,4,208
201608,040044,3,3,355
201507,040036,5,3,363
201603,040044,3,4,225
201501,040036,5,4,19
201609,040044,5,0,1764903352
201512,040012,5,0,2909728138
201612,040072,3,4,1375
201502,040002,4,1,1.29494E+11
201601,040012,2,1,24548387065
201601,5,5,0,80151456838
201603,040036,4,1,1.04881E+11
201601,040072,5,2,1704516978
201608,040014,1,1,42325194554
201502,040012,1,2,2283532947
201504,040014,4,0,1.61064E+11
201503,040012,4,0,2.2722E+11
201612,5,4,0,1.442E+12
201506,040002,3,2,100440968
201506,040002,5,4,3
201509,040014,5,4,17
201610,040072,5,0,7588916372
201509,040012,1,1,54414886105
201503,040044,1,2,67367846
201607,040012,3,0,12708035570
201602,040014,5,1,3310764725
201603,040021,5,1,2979460030
201507,040021,5,1,5240321259
201504,040002,2,0,25506205506
201606,040044,5,3,6
201504,040012,2,2,1007861731
201512,040014,3,4,1343
201512,5,5,3,768
201605,040044,1,4,199
201509,040021,4,2,9570086703
201605,040021,3,0,3300126987
201602,040044,4,4,589
201610,040014,1,1,44528368530
201609,040014,4,4,1637
201606,040072,2,0,27407643876
201510,040036,3,0,963588812
201511,040036,5,4,21
201610,040002,2,4,36404
201611,5,5,1,83057692558
201501,040021,5,3,52
201503,040072,3,1,8328866525
201605,040012,3,1,12338808858
201612,040044,1,4,486
201608,040036,5,0,49827273484
201610,040044,5,1,1765212061
201505,040036,4,3,1941
201601,040021,1,1,4527165591
201511,040012,3,4,1581
201602,040012,1,1,58537256938
201608,040072,3,3,2842
201510,5,4,3,359859
201602,040012,3,0,13341095603
201502,040002,3,1,8832571796
201612,040072,1,3,30892
201606,040072,5,2,1695398645
201512,040014,1,4,40550
201502,040036,4,3,2042
201510,5,1,4,231362
201610,5,1,4,262811
201503,040072,2,1,26047989361
201603,040002,4,3,3737
201602,040036,2,3,2919
201612,040014,1,0,45152195198
201504,040012,4,2,3318751833
201601,040072,1,4,15907
201505,040021,3,0,3423785163
201508,040021,5,0,5863052813
201608,040072,4,4,1335
201612,5,5,1,78728480802
201508,040072,2,1,25041637455
201606,040012,2,2,1304892737
201508,040012,2,4,13922
